*******************************************************************************,,,,,,,,,,
Revised: April 12, 2021         Earth Barycenter                              3,,,,,,,,,
 ,,,,,,,,,,
 Dynamical point:,,,,,,,,,,
 ---------------,,,,,,,,,,
 The common point about which the Earth and Moon revolve (center of mass). This,,,,,,,,,,
 is approximately 4671 km from the center of the Earth, or about 3/4 of the way ,,,,,,,,,
 to the surface. See 399 for Earth center, or 301 for Moon center ephemeris.,,,,,,,,,
*******************************************************************************,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
*******************************************************************************,,,,,,,,,,
Ephemeris / WWW_USER Wed Mar  8 07:28:40 2023 Pasadena, USA      / Horizons,,,,,,,,,
*******************************************************************************,,,,,,,,,,
Target body name: Earth-Moon Barycenter (3)       {source: DE441},,,,,,,,,,
Center body name: Solar System Barycenter (0)     {source: DE441},,,,,,,,,,
Center-site name: BODY CENTER,,,,,,,,,,
*******************************************************************************,,,,,,,,,,
Start time      : A.D. 2020-Nov-16 09:03:00.0000 TDB,,,,,,,,,,
Stop  time      : A.D. 2022-Dec-11 17:21:14.7640 TDB,,,,,,,,,,
Step-size       : 1440 minutes,,,,,,,,,,
*******************************************************************************,,,,,,,,,,
Center geodetic : 0.0,0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)},,,,,,
Center cylindric: 0.0,0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)},,,,,,
Center radii    : (undefined),,,,,,,,,,
Output units    : KM-S,,,,,,,,,,
Calendar mode   : Mixed Julian/Gregorian,,,,,,,,,,
Output type     : GEOMETRIC cartesian states,,,,,,,,,,
2459269.877, A.D. 2021-Feb-24 09:03:00.0000,-1.36E+08,6.18E+07,1.51E+04,-1.28E+01,-2.73E+01,1.68E-03,4.98E+02,1.49E+08,3.33E-01
2459270.877, A.D. 2021-Feb-25 09:03:00.0000,-1.37E+08,5.94E+07,1.52E+04,-1.23E+01,-2.75E+01,1.69E-03,4.98E+02,1.49E+08,3.34E-01
2459271.877, A.D. 2021-Feb-26 09:03:00.0000,-1.38E+08,5.71E+07,1.54E+04,-1.18E+01,-2.77E+01,1.70E-03,4.98E+02,1.49E+08,3.35E-01
2459272.877, A.D. 2021-Feb-27 09:03:00.0000,-1.39E+08,5.47E+07,1.55E+04,-1.13E+01,-2.79E+01,1.70E-03,4.99E+02,1.49E+08,3.36E-01
2459273.877, A.D. 2021-Feb-28 09:03:00.0000,-1.40E+08,5.22E+07,1.57E+04,-1.08E+01,-2.81E+01,1.71E-03,4.99E+02,1.49E+08,3.37E-01
2459274.877, A.D. 2021-Mar-01 09:03:00.0000,-1.41E+08,4.98E+07,1.58E+04,-1.03E+01,-2.82E+01,1.72E-03,4.99E+02,1.50E+08,3.38E-01
2459275.877, A.D. 2021-Mar-02 09:03:00.0000,-1.42E+08,4.74E+07,1.60E+04,-9.84E+00,-2.84E+01,1.72E-03,4.99E+02,1.50E+08,3.39E-01
2459276.877, A.D. 2021-Mar-03 09:03:00.0000,-1.43E+08,4.49E+07,1.61E+04,-9.35E+00,-2.86E+01,1.73E-03,4.99E+02,1.50E+08,3.39E-01
2459277.877, A.D. 2021-Mar-04 09:03:00.0000,-1.43E+08,4.24E+07,1.63E+04,-8.85E+00,-2.87E+01,1.74E-03,4.99E+02,1.50E+08,3.40E-01
2459278.877, A.D. 2021-Mar-05 09:03:00.0000,-1.44E+08,3.99E+07,1.64E+04,-8.35E+00,-2.89E+01,1.74E-03,4.99E+02,1.50E+08,3.40E-01
2459279.877, A.D. 2021-Mar-06 09:03:00.0000,-1.45E+08,3.74E+07,1.66E+04,-7.84E+00,-2.90E+01,1.75E-03,4.99E+02,1.50E+08,3.40E-01
2459280.877, A.D. 2021-Mar-07 09:03:00.0000,-1.46E+08,3.49E+07,1.67E+04,-7.34E+00,-2.91E+01,1.75E-03,4.99E+02,1.50E+08,3.40E-01
2459281.877, A.D. 2021-Mar-08 09:03:00.0000,-1.46E+08,3.24E+07,1.69E+04,-6.83E+00,-2.92E+01,1.75E-03,4.99E+02,1.50E+08,3.40E-01
2459282.877, A.D. 2021-Mar-09 09:03:00.0000,-1.47E+08,2.99E+07,1.70E+04,-6.32E+00,-2.93E+01,1.76E-03,4.99E+02,1.50E+08,3.40E-01
2459283.877, A.D. 2021-Mar-10 09:03:00.0000,-1.47E+08,2.73E+07,1.72E+04,-5.81E+00,-2.94E+01,1.76E-03,5.00E+02,1.50E+08,3.40E-01
2459284.877, A.D. 2021-Mar-11 09:03:00.0000,-1.48E+08,2.48E+07,1.73E+04,-5.30E+00,-2.95E+01,1.76E-03,5.00E+02,1.50E+08,3.40E-01
2459285.877, A.D. 2021-Mar-12 09:03:00.0000,-1.48E+08,2.22E+07,1.75E+04,-4.79E+00,-2.96E+01,1.76E-03,5.00E+02,1.50E+08,3.39E-01
2459286.877, A.D. 2021-Mar-13 09:03:00.0000,-1.49E+08,1.97E+07,1.76E+04,-4.27E+00,-2.97E+01,1.77E-03,5.00E+02,1.50E+08,3.39E-01
2459287.877, A.D. 2021-Mar-14 09:03:00.0000,-1.49E+08,1.71E+07,1.78E+04,-3.76E+00,-2.97E+01,1.77E-03,5.00E+02,1.50E+08,3.38E-01
2459288.877, A.D. 2021-Mar-15 09:03:00.0000,-1.49E+08,1.45E+07,1.79E+04,-3.24E+00,-2.98E+01,1.77E-03,5.00E+02,1.50E+08,3.37E-01
2459289.877, A.D. 2021-Mar-16 09:03:00.0000,-1.49E+08,1.20E+07,1.81E+04,-2.73E+00,-2.98E+01,1.77E-03,5.00E+02,1.50E+08,3.37E-01
2459290.877, A.D. 2021-Mar-17 09:03:00.0000,-1.50E+08,9.39E+06,1.82E+04,-2.21E+00,-2.99E+01,1.77E-03,5.00E+02,1.50E+08,3.36E-01
2459291.877, A.D. 2021-Mar-18 09:03:00.0000,-1.50E+08,6.81E+06,1.84E+04,-1.69E+00,-2.99E+01,1.77E-03,5.00E+02,1.50E+08,3.35E-01
2459292.877, A.D. 2021-Mar-19 09:03:00.0000,-1.50E+08,4.22E+06,1.85E+04,-1.18E+00,-2.99E+01,1.77E-03,5.00E+02,1.50E+08,3.33E-01
2459293.877, A.D. 2021-Mar-20 09:03:00.0000,-1.50E+08,1.64E+06,1.87E+04,-6.59E-01,-2.99E+01,1.77E-03,5.01E+02,1.50E+08,3.32E-01
2459294.877, A.D. 2021-Mar-21 09:03:00.0000,-1.50E+08,-9.46E+05,1.88E+04,-1.42E-01,-2.99E+01,1.76E-03,5.01E+02,1.50E+08,3.31E-01
2459295.877, A.D. 2021-Mar-22 09:03:00.0000,-1.50E+08,-3.53E+06,1.90E+04,3.74E-01,-2.99E+01,1.76E-03,5.01E+02,1.50E+08,3.29E-01
2459296.877, A.D. 2021-Mar-23 09:03:00.0000,-1.50E+08,-6.11E+06,1.91E+04,8.89E-01,-2.99E+01,1.76E-03,5.01E+02,1.50E+08,3.28E-01
2459297.877, A.D. 2021-Mar-24 09:03:00.0000,-1.50E+08,-8.69E+06,1.93E+04,1.40E+00,-2.99E+01,1.76E-03,5.01E+02,1.50E+08,3.26E-01
2459298.877, A.D. 2021-Mar-25 09:03:00.0000,-1.50E+08,-1.13E+07,1.94E+04,1.92E+00,-2.98E+01,1.75E-03,5.01E+02,1.50E+08,3.25E-01
2459299.877, A.D. 2021-Mar-26 09:03:00.0000,-1.50E+08,-1.38E+07,1.96E+04,2.43E+00,-2.98E+01,1.75E-03,5.01E+02,1.50E+08,3.23E-01
2459300.877, A.D. 2021-Mar-27 09:03:00.0000,-1.49E+08,-1.64E+07,1.97E+04,2.94E+00,-2.97E+01,1.74E-03,5.01E+02,1.50E+08,3.21E-01
2459301.877, A.D. 2021-Mar-28 09:03:00.0000,-1.49E+08,-1.90E+07,1.99E+04,3.45E+00,-2.96E+01,1.74E-03,5.01E+02,1.50E+08,3.19E-01
2459302.877, A.D. 2021-Mar-29 09:03:00.0000,-1.49E+08,-2.15E+07,2.00E+04,3.96E+00,-2.96E+01,1.73E-03,5.01E+02,1.50E+08,3.17E-01
2459303.877, A.D. 2021-Mar-30 09:03:00.0000,-1.48E+08,-2.41E+07,2.02E+04,4.47E+00,-2.95E+01,1.73E-03,5.01E+02,1.50E+08,3.14E-01
2459304.877, A.D. 2021-Mar-31 09:03:00.0000,-1.48E+08,-2.66E+07,2.03E+04,4.97E+00,-2.94E+01,1.72E-03,5.02E+02,1.50E+08,3.12E-01
2459305.877, A.D. 2021-Apr-01 09:03:00.0000,-1.48E+08,-2.92E+07,2.05E+04,5.48E+00,-2.93E+01,1.72E-03,5.02E+02,1.50E+08,3.10E-01
2459306.877, A.D. 2021-Apr-02 09:03:00.0000,-1.47E+08,-3.17E+07,2.06E+04,5.98E+00,-2.92E+01,1.71E-03,5.02E+02,1.50E+08,3.07E-01
2459307.877, A.D. 2021-Apr-03 09:03:00.0000,-1.47E+08,-3.42E+07,2.08E+04,6.48E+00,-2.91E+01,1.70E-03,5.02E+02,1.50E+08,3.05E-01
2459308.877, A.D. 2021-Apr-04 09:03:00.0000,-1.46E+08,-3.67E+07,2.09E+04,6.98E+00,-2.90E+01,1.70E-03,5.02E+02,1.50E+08,3.02E-01
2459309.877, A.D. 2021-Apr-05 09:03:00.0000,-1.45E+08,-3.92E+07,2.11E+04,7.47E+00,-2.88E+01,1.69E-03,5.02E+02,1.51E+08,2.99E-01
2459310.877, A.D. 2021-Apr-06 09:03:00.0000,-1.45E+08,-4.17E+07,2.12E+04,7.96E+00,-2.87E+01,1.68E-03,5.02E+02,1.51E+08,2.96E-01
2459311.877, A.D. 2021-Apr-07 09:03:00.0000,-1.44E+08,-4.42E+07,2.14E+04,8.45E+00,-2.85E+01,1.67E-03,5.02E+02,1.51E+08,2.93E-01
2459312.877, A.D. 2021-Apr-08 09:03:00.0000,-1.43E+08,-4.66E+07,2.15E+04,8.94E+00,-2.84E+01,1.66E-03,5.02E+02,1.51E+08,2.90E-01
2459313.877, A.D. 2021-Apr-09 09:03:00.0000,-1.42E+08,-4.91E+07,2.17E+04,9.42E+00,-2.82E+01,1.65E-03,5.02E+02,1.51E+08,2.87E-01
2459314.877, A.D. 2021-Apr-10 09:03:00.0000,-1.42E+08,-5.15E+07,2.18E+04,9.90E+00,-2.80E+01,1.64E-03,5.02E+02,1.51E+08,2.84E-01
2459315.877, A.D. 2021-Apr-11 09:03:00.0000,-1.41E+08,-5.39E+07,2.19E+04,1.04E+01,-2.79E+01,1.63E-03,5.03E+02,1.51E+08,2.80E-01
2459316.877, A.D. 2021-Apr-12 09:03:00.0000,-1.40E+08,-5.63E+07,2.21E+04,1.09E+01,-2.77E+01,1.62E-03,5.03E+02,1.51E+08,2.77E-01
2459317.877, A.D. 2021-Apr-13 09:03:00.0000,-1.39E+08,-5.87E+07,2.22E+04,1.13E+01,-2.75E+01,1.61E-03,5.03E+02,1.51E+08,2.73E-01
2459318.877, A.D. 2021-Apr-14 09:03:00.0000,-1.38E+08,-6.11E+07,2.24E+04,1.18E+01,-2.73E+01,1.60E-03,5.03E+02,1.51E+08,2.70E-01
2459319.877, A.D. 2021-Apr-15 09:03:00.0000,-1.37E+08,-6.34E+07,2.25E+04,1.22E+01,-2.70E+01,1.59E-03,5.03E+02,1.51E+08,2.66E-01
2459320.877, A.D. 2021-Apr-16 09:03:00.0000,-1.36E+08,-6.57E+07,2.26E+04,1.27E+01,-2.68E+01,1.58E-03,5.03E+02,1.51E+08,2.62E-01
2459321.877, A.D. 2021-Apr-17 09:03:00.0000,-1.35E+08,-6.81E+07,2.28E+04,1.32E+01,-2.66E+01,1.56E-03,5.03E+02,1.51E+08,2.59E-01
2459322.877, A.D. 2021-Apr-18 09:03:00.0000,-1.33E+08,-7.03E+07,2.29E+04,1.36E+01,-2.64E+01,1.55E-03,5.03E+02,1.51E+08,2.55E-01
2459323.877, A.D. 2021-Apr-19 09:03:00.0000,-1.32E+08,-7.26E+07,2.30E+04,1.41E+01,-2.61E+01,1.54E-03,5.03E+02,1.51E+08,2.51E-01
2459324.877, A.D. 2021-Apr-20 09:03:00.0000,-1.31E+08,-7.49E+07,2.32E+04,1.45E+01,-2.59E+01,1.52E-03,5.03E+02,1.51E+08,2.47E-01
2459325.877, A.D. 2021-Apr-21 09:03:00.0000,-1.30E+08,-7.71E+07,2.33E+04,1.49E+01,-2.56E+01,1.51E-03,5.03E+02,1.51E+08,2.43E-01
2459326.877, A.D. 2021-Apr-22 09:03:00.0000,-1.28E+08,-7.93E+07,2.34E+04,1.54E+01,-2.53E+01,1.50E-03,5.03E+02,1.51E+08,2.38E-01
2459327.877, A.D. 2021-Apr-23 09:03:00.0000,-1.27E+08,-8.15E+07,2.36E+04,1.58E+01,-2.51E+01,1.48E-03,5.03E+02,1.51E+08,2.34E-01
2459328.877, A.D. 2021-Apr-24 09:03:00.0000,-1.26E+08,-8.36E+07,2.37E+04,1.62E+01,-2.48E+01,1.47E-03,5.03E+02,1.51E+08,2.30E-01
2459329.877, A.D. 2021-Apr-25 09:03:00.0000,-1.24E+08,-8.57E+07,2.38E+04,1.66E+01,-2.45E+01,1.45E-03,5.04E+02,1.51E+08,2.25E-01
2459330.877, A.D. 2021-Apr-26 09:03:00.0000,-1.23E+08,-8.78E+07,2.39E+04,1.70E+01,-2.42E+01,1.44E-03,5.04E+02,1.51E+08,2.21E-01
2459331.877, A.D. 2021-Apr-27 09:03:00.0000,-1.21E+08,-8.99E+07,2.41E+04,1.74E+01,-2.39E+01,1.42E-03,5.04E+02,1.51E+08,2.16E-01
2459332.877, A.D. 2021-Apr-28 09:03:00.0000,-1.20E+08,-9.20E+07,2.42E+04,1.78E+01,-2.36E+01,1.40E-03,5.04E+02,1.51E+08,2.11E-01
2459333.877, A.D. 2021-Apr-29 09:03:00.0000,-1.18E+08,-9.40E+07,2.43E+04,1.82E+01,-2.33E+01,1.39E-03,5.04E+02,1.51E+08,2.07E-01
2459334.877, A.D. 2021-Apr-30 09:03:00.0000,-1.17E+08,-9.60E+07,2.44E+04,1.86E+01,-2.30E+01,1.37E-03,5.04E+02,1.51E+08,2.02E-01
2459335.877, A.D. 2021-May-01 09:03:00.0000,-1.15E+08,-9.80E+07,2.45E+04,1.90E+01,-2.26E+01,1.35E-03,5.04E+02,1.51E+08,1.97E-01
2459336.877, A.D. 2021-May-02 09:03:00.0000,-1.13E+08,-9.99E+07,2.47E+04,1.94E+01,-2.23E+01,1.34E-03,5.04E+02,1.51E+08,1.92E-01
2459337.877, A.D. 2021-May-03 09:03:00.0000,-1.12E+08,-1.02E+08,2.48E+04,1.98E+01,-2.20E+01,1.32E-03,5.04E+02,1.51E+08,1.87E-01
2459338.877, A.D. 2021-May-04 09:03:00.0000,-1.10E+08,-1.04E+08,2.49E+04,2.01E+01,-2.16E+01,1.30E-03,5.04E+02,1.51E+08,1.82E-01
2459339.877, A.D. 2021-May-05 09:03:00.0000,-1.08E+08,-1.06E+08,2.50E+04,2.05E+01,-2.13E+01,1.28E-03,5.04E+02,1.51E+08,1.77E-01
2459340.877, A.D. 2021-May-06 09:03:00.0000,-1.06E+08,-1.07E+08,2.51E+04,2.09E+01,-2.09E+01,1.27E-03,5.04E+02,1.51E+08,1.72E-01
2459341.877, A.D. 2021-May-07 09:03:00.0000,-1.05E+08,-1.09E+08,2.52E+04,2.12E+01,-2.05E+01,1.25E-03,5.04E+02,1.51E+08,1.67E-01
2459342.877, A.D. 2021-May-08 09:03:00.0000,-1.03E+08,-1.11E+08,2.53E+04,2.15E+01,-2.02E+01,1.23E-03,5.04E+02,1.51E+08,1.62E-01
2459343.877, A.D. 2021-May-09 09:03:00.0000,-1.01E+08,-1.13E+08,2.54E+04,2.19E+01,-1.98E+01,1.21E-03,5.04E+02,1.51E+08,1.56E-01
2459344.877, A.D. 2021-May-10 09:03:00.0000,-9.89E+07,-1.14E+08,2.55E+04,2.22E+01,-1.94E+01,1.19E-03,5.04E+02,1.51E+08,1.51E-01
2459345.877, A.D. 2021-May-11 09:03:00.0000,-9.70E+07,-1.16E+08,2.56E+04,2.25E+01,-1.90E+01,1.17E-03,5.04E+02,1.51E+08,1.46E-01
2459346.877, A.D. 2021-May-12 09:03:00.0000,-9.50E+07,-1.18E+08,2.57E+04,2.28E+01,-1.86E+01,1.15E-03,5.04E+02,1.51E+08,1.40E-01
2459347.877, A.D. 2021-May-13 09:03:00.0000,-9.31E+07,-1.19E+08,2.58E+04,2.32E+01,-1.82E+01,1.13E-03,5.04E+02,1.51E+08,1.35E-01
2459348.877, A.D. 2021-May-14 09:03:00.0000,-9.10E+07,-1.21E+08,2.59E+04,2.35E+01,-1.78E+01,1.11E-03,5.05E+02,1.51E+08,1.29E-01
2459349.877, A.D. 2021-May-15 09:03:00.0000,-8.90E+07,-1.22E+08,2.60E+04,2.37E+01,-1.74E+01,1.09E-03,5.05E+02,1.51E+08,1.23E-01
2459350.877, A.D. 2021-May-16 09:03:00.0000,-8.69E+07,-1.24E+08,2.61E+04,2.40E+01,-1.70E+01,1.07E-03,5.05E+02,1.51E+08,1.18E-01
2459351.877, A.D. 2021-May-17 09:03:00.0000,-8.49E+07,-1.25E+08,2.62E+04,2.43E+01,-1.66E+01,1.05E-03,5.05E+02,1.51E+08,1.12E-01
2459352.877, A.D. 2021-May-18 09:03:00.0000,-8.27E+07,-1.27E+08,2.63E+04,2.46E+01,-1.62E+01,1.03E-03,5.05E+02,1.51E+08,1.06E-01
2459353.877, A.D. 2021-May-19 09:03:00.0000,-8.06E+07,-1.28E+08,2.64E+04,2.49E+01,-1.58E+01,1.01E-03,5.05E+02,1.51E+08,1.01E-01
2459354.877, A.D. 2021-May-20 09:03:00.0000,-7.84E+07,-1.29E+08,2.65E+04,2.51E+01,-1.53E+01,9.86E-04,5.05E+02,1.51E+08,9.49E-02
2459355.877, A.D. 2021-May-21 09:03:00.0000,-7.63E+07,-1.31E+08,2.66E+04,2.54E+01,-1.49E+01,9.64E-04,5.05E+02,1.51E+08,8.91E-02
2459356.877, A.D. 2021-May-22 09:03:00.0000,-7.41E+07,-1.32E+08,2.66E+04,2.56E+01,-1.45E+01,9.43E-04,5.05E+02,1.51E+08,8.32E-02
2459357.877, A.D. 2021-May-23 09:03:00.0000,-7.18E+07,-1.33E+08,2.67E+04,2.58E+01,-1.40E+01,9.21E-04,5.05E+02,1.51E+08,7.73E-02
2459358.877, A.D. 2021-May-24 09:03:00.0000,-6.96E+07,-1.34E+08,2.68E+04,2.61E+01,-1.36E+01,8.99E-04,5.05E+02,1.51E+08,7.14E-02
2459359.877, A.D. 2021-May-25 09:03:00.0000,-6.73E+07,-1.36E+08,2.69E+04,2.63E+01,-1.31E+01,8.76E-04,5.05E+02,1.51E+08,6.55E-02
2459360.877, A.D. 2021-May-26 09:03:00.0000,-6.51E+07,-1.37E+08,2.70E+04,2.65E+01,-1.27E+01,8.54E-04,5.05E+02,1.51E+08,5.95E-02
2459361.877, A.D. 2021-May-27 09:03:00.0000,-6.28E+07,-1.38E+08,2.70E+04,2.67E+01,-1.22E+01,8.32E-04,5.05E+02,1.51E+08,5.35E-02
2459362.877, A.D. 2021-May-28 09:03:00.0000,-6.04E+07,-1.39E+08,2.71E+04,2.69E+01,-1.18E+01,8.09E-04,5.05E+02,1.51E+08,4.75E-02
2459363.877, A.D. 2021-May-29 09:03:00.0000,-5.81E+07,-1.40E+08,2.72E+04,2.71E+01,-1.13E+01,7.86E-04,5.05E+02,1.51E+08,4.15E-02
2459364.877, A.D. 2021-May-30 09:03:00.0000,-5.58E+07,-1.41E+08,2.72E+04,2.73E+01,-1.09E+01,7.63E-04,5.05E+02,1.51E+08,3.54E-02
2459365.877, A.D. 2021-May-31 09:03:00.0000,-5.34E+07,-1.42E+08,2.73E+04,2.75E+01,-1.04E+01,7.40E-04,5.05E+02,1.51E+08,2.94E-02
2459366.877, A.D. 2021-Jun-01 09:03:00.0000,-5.10E+07,-1.43E+08,2.74E+04,2.76E+01,-9.92E+00,7.17E-04,5.05E+02,1.51E+08,2.33E-02
2459367.877, A.D. 2021-Jun-02 09:03:00.0000,-4.86E+07,-1.43E+08,2.74E+04,2.78E+01,-9.44E+00,6.94E-04,5.05E+02,1.51E+08,1.72E-02
2459368.877, A.D. 2021-Jun-03 09:03:00.0000,-4.62E+07,-1.44E+08,2.75E+04,2.79E+01,-8.97E+00,6.71E-04,5.05E+02,1.51E+08,1.11E-02
2459369.877, A.D. 2021-Jun-04 09:03:00.0000,-4.38E+07,-1.45E+08,2.75E+04,2.81E+01,-8.49E+00,6.47E-04,5.05E+02,1.51E+08,4.96E-03
2459370.877, A.D. 2021-Jun-05 09:03:00.0000,-4.13E+07,-1.46E+08,2.76E+04,2.82E+01,-8.01E+00,6.24E-04,5.05E+02,1.51E+08,-1.17E-03
2459371.877, A.D. 2021-Jun-06 09:03:00.0000,-3.89E+07,-1.46E+08,2.76E+04,2.84E+01,-7.53E+00,6.00E-04,5.05E+02,1.51E+08,-7.31E-03
2459372.877, A.D. 2021-Jun-07 09:03:00.0000,-3.64E+07,-1.47E+08,2.77E+04,2.85E+01,-7.05E+00,5.77E-04,5.05E+02,1.51E+08,-1.35E-02
2459373.877, A.D. 2021-Jun-08 09:03:00.0000,-3.40E+07,-1.48E+08,2.77E+04,2.86E+01,-6.57E+00,5.53E-04,5.05E+02,1.51E+08,-1.96E-02
2459374.877, A.D. 2021-Jun-09 09:03:00.0000,-3.15E+07,-1.48E+08,2.78E+04,2.87E+01,-6.08E+00,5.29E-04,5.05E+02,1.51E+08,-2.58E-02
2459375.877, A.D. 2021-Jun-10 09:03:00.0000,-2.90E+07,-1.49E+08,2.78E+04,2.88E+01,-5.59E+00,5.05E-04,5.05E+02,1.51E+08,-3.19E-02
2459376.877, A.D. 2021-Jun-11 09:03:00.0000,-2.65E+07,-1.49E+08,2.79E+04,2.89E+01,-5.10E+00,4.82E-04,5.05E+02,1.51E+08,-3.80E-02
2459377.877, A.D. 2021-Jun-12 09:03:00.0000,-2.40E+07,-1.49E+08,2.79E+04,2.90E+01,-4.61E+00,4.58E-04,5.05E+02,1.51E+08,-4.42E-02
2459378.877, A.D. 2021-Jun-13 09:03:00.0000,-2.15E+07,-1.50E+08,2.80E+04,2.90E+01,-4.12E+00,4.34E-04,5.05E+02,1.51E+08,-5.03E-02
2459379.877, A.D. 2021-Jun-14 09:03:00.0000,-1.90E+07,-1.50E+08,2.80E+04,2.91E+01,-3.63E+00,4.10E-04,5.05E+02,1.51E+08,-5.65E-02
2459380.877, A.D. 2021-Jun-15 09:03:00.0000,-1.65E+07,-1.50E+08,2.80E+04,2.91E+01,-3.13E+00,3.86E-04,5.05E+02,1.51E+08,-6.26E-02
2459381.877, A.D. 2021-Jun-16 09:03:00.0000,-1.40E+07,-1.51E+08,2.81E+04,2.92E+01,-2.64E+00,3.62E-04,5.05E+02,1.51E+08,-6.87E-02
2459382.877, A.D. 2021-Jun-17 09:03:00.0000,-1.15E+07,-1.51E+08,2.81E+04,2.92E+01,-2.14E+00,3.38E-04,5.05E+02,1.51E+08,-7.48E-02
2459383.877, A.D. 2021-Jun-18 09:03:00.0000,-8.94E+06,-1.51E+08,2.81E+04,2.93E+01,-1.65E+00,3.14E-04,5.05E+02,1.51E+08,-8.09E-02
2459384.877, A.D. 2021-Jun-19 09:03:00.0000,-6.41E+06,-1.51E+08,2.81E+04,2.93E+01,-1.15E+00,2.90E-04,5.05E+02,1.51E+08,-8.70E-02
2459385.877, A.D. 2021-Jun-20 09:03:00.0000,-3.88E+06,-1.51E+08,2.82E+04,2.93E+01,-6.58E-01,2.66E-04,5.05E+02,1.51E+08,-9.30E-02
2459386.877, A.D. 2021-Jun-21 09:03:00.0000,-1.35E+06,-1.51E+08,2.82E+04,2.93E+01,-1.62E-01,2.42E-04,5.05E+02,1.51E+08,-9.91E-02
2459387.877, A.D. 2021-Jun-22 09:03:00.0000,1.18E+06,-1.51E+08,2.82E+04,2.93E+01,3.34E-01,2.18E-04,5.05E+02,1.51E+08,-1.05E-01
2459388.877, A.D. 2021-Jun-23 09:03:00.0000,3.71E+06,-1.51E+08,2.82E+04,2.93E+01,8.30E-01,1.94E-04,5.05E+02,1.51E+08,-1.11E-01
2459389.877, A.D. 2021-Jun-24 09:03:00.0000,6.24E+06,-1.51E+08,2.82E+04,2.93E+01,1.33E+00,1.70E-04,5.05E+02,1.51E+08,-1.17E-01
2459390.877, A.D. 2021-Jun-25 09:03:00.0000,8.77E+06,-1.51E+08,2.83E+04,2.92E+01,1.82E+00,1.46E-04,5.05E+02,1.51E+08,-1.23E-01
2459391.877, A.D. 2021-Jun-26 09:03:00.0000,1.13E+07,-1.51E+08,2.83E+04,2.92E+01,2.32E+00,1.22E-04,5.05E+02,1.51E+08,-1.29E-01
2459392.877, A.D. 2021-Jun-27 09:03:00.0000,1.38E+07,-1.51E+08,2.83E+04,2.91E+01,2.81E+00,9.86E-05,5.05E+02,1.51E+08,-1.35E-01
2459393.877, A.D. 2021-Jun-28 09:03:00.0000,1.63E+07,-1.50E+08,2.83E+04,2.91E+01,3.30E+00,7.49E-05,5.04E+02,1.51E+08,-1.41E-01
2459394.877, A.D. 2021-Jun-29 09:03:00.0000,1.88E+07,-1.50E+08,2.83E+04,2.90E+01,3.79E+00,5.13E-05,5.04E+02,1.51E+08,-1.46E-01
2459395.877, A.D. 2021-Jun-30 09:03:00.0000,2.13E+07,-1.50E+08,2.83E+04,2.90E+01,4.28E+00,2.78E-05,5.04E+02,1.51E+08,-1.52E-01
2459396.877, A.D. 2021-Jul-01 09:03:00.0000,2.38E+07,-1.49E+08,2.83E+04,2.89E+01,4.77E+00,4.34E-06,5.04E+02,1.51E+08,-1.58E-01
2459397.877, A.D. 2021-Jul-02 09:03:00.0000,2.63E+07,-1.49E+08,2.83E+04,2.88E+01,5.26E+00,-1.90E-05,5.04E+02,1.51E+08,-1.64E-01
2459398.877, A.D. 2021-Jul-03 09:03:00.0000,2.88E+07,-1.48E+08,2.83E+04,2.87E+01,5.75E+00,-4.23E-05,5.04E+02,1.51E+08,-1.69E-01
2459399.877, A.D. 2021-Jul-04 09:03:00.0000,3.13E+07,-1.48E+08,2.83E+04,2.86E+01,6.23E+00,-6.55E-05,5.04E+02,1.51E+08,-1.75E-01
2459400.877, A.D. 2021-Jul-05 09:03:00.0000,3.38E+07,-1.47E+08,2.83E+04,2.85E+01,6.72E+00,-8.85E-05,5.04E+02,1.51E+08,-1.81E-01
2459401.877, A.D. 2021-Jul-06 09:03:00.0000,3.62E+07,-1.47E+08,2.83E+04,2.84E+01,7.20E+00,-1.11E-04,5.04E+02,1.51E+08,-1.86E-01
2459402.877, A.D. 2021-Jul-07 09:03:00.0000,3.87E+07,-1.46E+08,2.83E+04,2.83E+01,7.68E+00,-1.34E-04,5.04E+02,1.51E+08,-1.92E-01
2459403.877, A.D. 2021-Jul-08 09:03:00.0000,4.11E+07,-1.45E+08,2.83E+04,2.81E+01,8.16E+00,-1.57E-04,5.04E+02,1.51E+08,-1.97E-01
2459404.877, A.D. 2021-Jul-09 09:03:00.0000,4.35E+07,-1.45E+08,2.82E+04,2.80E+01,8.63E+00,-1.80E-04,5.04E+02,1.51E+08,-2.03E-01
2459405.877, A.D. 2021-Jul-10 09:03:00.0000,4.59E+07,-1.44E+08,2.82E+04,2.78E+01,9.10E+00,-2.02E-04,5.04E+02,1.51E+08,-2.08E-01
2459406.877, A.D. 2021-Jul-11 09:03:00.0000,4.83E+07,-1.43E+08,2.82E+04,2.77E+01,9.57E+00,-2.24E-04,5.04E+02,1.51E+08,-2.13E-01
2459407.877, A.D. 2021-Jul-12 09:03:00.0000,5.07E+07,-1.42E+08,2.82E+04,2.75E+01,1.00E+01,-2.47E-04,5.04E+02,1.51E+08,-2.18E-01
