*******************************************************************************,,,,,,,,,,
JPL/HORIZONS                McNaught (C/2006 P1)           2023-Mar-08 06:59:16,,,,,,,,,,
Rec #:90003598 (+COV) Soln.date: 2021-Apr-15_23:30:59    # obs: 331 (2006-2007),,,,,,,,,,
 ,,,,,,,,,,
IAU76/J2000 helio. ecliptic osc. elements (au, days, deg., period=Julian yrs):,,,,,,,
 ,,,,,,,,,,
  EPOCH=  2454065.5 ! 2006-Nov-26.0000000 (TDB)    RMSW= n.a.,,,,,,,,,,
   EC= 1.000018815882278   QR= .1707364648528884   TP= 2454113.2988436329,,,,,,,,,,
   OM= 267.4148026435385   W= 155.9749681149126    IN= 77.83700054890942,,,,,,,,,,
   A= -9074.061068728695   MA= -5.4502812965308E-5 ADIST= 9.999999E99,,,,,,,,,,
   PER= 9.999999E99        N= 1.14E-6              ANGMOM= .010052212,,,,,,,,,,
   DAN= 3.94245            DDN= .17847             L= 82.04948520000001,,,,,,,,,,
   B= 23.4529837           MOID= .40940601         TP= 2007-Jan-12.7988436329,,,,,,,,,,
 ,,,,,,,,,,
Comet physical (GM= km^3/s^2, RAD= km):,,,,,,,,,
   GM= n.a.                RAD= n.a.,,,,,,,,,,
   M1=  5.4      M2=  12.9     k1=  20.75  k2=  5.      PHCOF=  .030,,,,,,,,,,
 ,,,,,,,,,,
COMET comments ,,,,,,,,,,
1: soln ref.= JPL#27, data arc: 2006-08-07 to 2007-07-11,,,,,,,,,
2: k1=20.75, k2=5., phase coef.=0.03,,,,,,,,
*******************************************************************************,,,,,,,,,,
,,,,,,,,,,
  ,,,,,,,,,,
,,,,,,,,,,
*******************************************************************************,,,,,,,,,,
Ephemeris / WWW_USER Wed Mar  8 06:59:16 2023 Pasadena, USA      / Horizons,,,,,,,,,
*******************************************************************************,,,,,,,,,,
2453955.499, A.D. 2006-Aug-07 23:59:00.0000,-1.45E+07,-4.55E+08,2.60E+07,1.98E+00,2.37E+01,4.23E+00,1.52E+03,4.56E+08,-2.34E+01
2453956.499, A.D. 2006-Aug-08 23:59:00.0000,-1.43E+07,-4.53E+08,2.64E+07,1.98E+00,2.37E+01,4.23E+00,1.51E+03,4.54E+08,-2.35E+01
2453957.499, A.D. 2006-Aug-09 23:59:00.0000,-1.42E+07,-4.51E+08,2.67E+07,1.98E+00,2.38E+01,4.22E+00,1.51E+03,4.52E+08,-2.35E+01
2453958.499, A.D. 2006-Aug-10 23:59:00.0000,-1.40E+07,-4.49E+08,2.71E+07,1.98E+00,2.38E+01,4.22E+00,1.50E+03,4.50E+08,-2.36E+01
2453959.499, A.D. 2006-Aug-11 23:59:00.0000,-1.38E+07,-4.47E+08,2.75E+07,1.98E+00,2.39E+01,4.22E+00,1.49E+03,4.48E+08,-2.36E+01
2453960.499, A.D. 2006-Aug-12 23:59:00.0000,-1.36E+07,-4.45E+08,2.78E+07,1.98E+00,2.39E+01,4.21E+00,1.49E+03,4.46E+08,-2.37E+01
2453961.499, A.D. 2006-Aug-13 23:59:00.0000,-1.35E+07,-4.43E+08,2.82E+07,1.99E+00,2.40E+01,4.21E+00,1.48E+03,4.44E+08,-2.37E+01
2453962.499, A.D. 2006-Aug-14 23:59:00.0000,-1.33E+07,-4.41E+08,2.86E+07,1.99E+00,2.41E+01,4.21E+00,1.47E+03,4.42E+08,-2.38E+01
2453963.499, A.D. 2006-Aug-15 23:59:00.0000,-1.31E+07,-4.38E+08,2.89E+07,1.99E+00,2.41E+01,4.20E+00,1.47E+03,4.40E+08,-2.38E+01
2453964.499, A.D. 2006-Aug-16 23:59:00.0000,-1.30E+07,-4.36E+08,2.93E+07,1.99E+00,2.42E+01,4.20E+00,1.46E+03,4.38E+08,-2.39E+01
2453965.499, A.D. 2006-Aug-17 23:59:00.0000,-1.28E+07,-4.34E+08,2.96E+07,1.99E+00,2.42E+01,4.20E+00,1.45E+03,4.35E+08,-2.39E+01
2453966.499, A.D. 2006-Aug-18 23:59:00.0000,-1.26E+07,-4.32E+08,3.00E+07,1.99E+00,2.43E+01,4.19E+00,1.45E+03,4.33E+08,-2.40E+01
2453967.499, A.D. 2006-Aug-19 23:59:00.0000,-1.24E+07,-4.30E+08,3.04E+07,2.00E+00,2.44E+01,4.19E+00,1.44E+03,4.31E+08,-2.41E+01
2453968.499, A.D. 2006-Aug-20 23:59:00.0000,-1.23E+07,-4.28E+08,3.07E+07,2.00E+00,2.44E+01,4.18E+00,1.43E+03,4.29E+08,-2.41E+01
2453969.499, A.D. 2006-Aug-21 23:59:00.0000,-1.21E+07,-4.26E+08,3.11E+07,2.00E+00,2.45E+01,4.18E+00,1.42E+03,4.27E+08,-2.42E+01
2453970.499, A.D. 2006-Aug-22 23:59:00.0000,-1.19E+07,-4.24E+08,3.14E+07,2.00E+00,2.46E+01,4.17E+00,1.42E+03,4.25E+08,-2.42E+01
2453971.499, A.D. 2006-Aug-23 23:59:00.0000,-1.17E+07,-4.22E+08,3.18E+07,2.00E+00,2.46E+01,4.17E+00,1.41E+03,4.23E+08,-2.43E+01
2453972.499, A.D. 2006-Aug-24 23:59:00.0000,-1.16E+07,-4.19E+08,3.22E+07,2.01E+00,2.47E+01,4.16E+00,1.40E+03,4.21E+08,-2.43E+01
