*******************************************************************************,,,,,,,,,,
JPL/HORIZONS                McNaught (C/2006 P1)           2023-Mar-07 18:40:33,,,,,,,,,,
Rec #:90003598 (+COV) Soln.date: 2021-Apr-15_23:30:59    # obs: 331 (2006-2007),,,,,,,,,,
 ,,,,,,,,,,
IAU76/J2000 helio. ecliptic osc. elements (au, days, deg., period=Julian yrs):,,,,,,,
 ,,,,,,,,,,
  EPOCH=  2454065.5 ! 2006-Nov-26.0000000 (TDB)    RMSW= n.a.,,,,,,,,,,
   EC= 1.000018815882278   QR= .1707364648528884   TP= 2454113.2988436329,,,,,,,,,,
   OM= 267.4148026435385   W= 155.9749681149126    IN= 77.83700054890942,,,,,,,,,,
   A= -9074.061068728695   MA= -5.4502812965308E-5 ADIST= 9.999999E99,,,,,,,,,,
   PER= 9.999999E99        N= 1.14E-6              ANGMOM= .010052212,,,,,,,,,,
   DAN= 3.94245            DDN= .17847             L= 82.04948520000001,,,,,,,,,,
   B= 23.4529837           MOID= .40940601         TP= 2007-Jan-12.7988436329,,,,,,,,,,
 ,,,,,,,,,,
Comet physical (GM= km^3/s^2, RAD= km):,,,,,,,,,
   GM= n.a.                RAD= n.a.,,,,,,,,,,
   M1=  5.4      M2=  12.9     k1=  20.75  k2=  5.      PHCOF=  .030,,,,,,,,,,
 ,,,,,,,,,,
COMET comments ,,,,,,,,,,
1: soln ref.= JPL#27, data arc: 2006-08-07 to 2007-07-11,,,,,,,,,
2: k1=20.75, k2=5., phase coef.=0.03,,,,,,,,
*******************************************************************************,,,,,,,,,,
,,,,,,,,,,
  ,,,,,,,,,,
,,,,,,,,,,
*******************************************************************************,,,,,,,,,,
Ephemeris / WWW_USER Tue Mar  7 18:40:33 2023 Pasadena, USA      / Horizons,,,,,,,,,
2343778.499, A.D. 1704-Dec-11 23:59:00.0000,-4.47E+09,-3.51E+10,-1.33E+10,3.25E-01,2.43E+00,9.90E-01,1.26E+05,3.78E+10,-2.64E+00
2344143.499, A.D. 1705-Dec-11 23:59:00.0000,-4.46E+09,-3.51E+10,-1.32E+10,3.25E-01,2.43E+00,9.91E-01,1.26E+05,3.77E+10,-2.65E+00
2344508.499, A.D. 1706-Dec-11 23:59:00.0000,-4.45E+09,-3.50E+10,-1.32E+10,3.26E-01,2.44E+00,9.92E-01,1.26E+05,3.77E+10,-2.65E+00
2344873.499, A.D. 1707-Dec-11 23:59:00.0000,-4.44E+09,-3.49E+10,-1.32E+10,3.26E-01,2.44E+00,9.93E-01,1.25E+05,3.76E+10,-2.65E+00
2345239.499, A.D. 1708-Dec-11 23:59:00.0000,-4.43E+09,-3.48E+10,-1.31E+10,3.26E-01,2.44E+00,9.94E-01,1.25E+05,3.75E+10,-2.66E+00
2345604.499, A.D. 1709-Dec-11 23:59:00.0000,-4.42E+09,-3.48E+10,-1.31E+10,3.27E-01,2.45E+00,9.95E-01,1.25E+05,3.74E+10,-2.66E+00
2345969.499, A.D. 1710-Dec-11 23:59:00.0000,-4.40E+09,-3.47E+10,-1.31E+10,3.27E-01,2.45E+00,9.96E-01,1.24E+05,3.73E+10,-2.66E+00
2346334.499, A.D. 1711-Dec-11 23:59:00.0000,-4.39E+09,-3.46E+10,-1.30E+10,3.27E-01,2.45E+00,9.98E-01,1.24E+05,3.72E+10,-2.67E+00
2346700.499, A.D. 1712-Dec-11 23:59:00.0000,-4.38E+09,-3.45E+10,-1.30E+10,3.28E-01,2.45E+00,9.99E-01,1.24E+05,3.72E+10,-2.67E+00
2347065.499, A.D. 1713-Dec-11 23:59:00.0000,-4.37E+09,-3.44E+10,-1.30E+10,3.28E-01,2.46E+00,1.00E+00,1.24E+05,3.71E+10,-2.67E+00
2347430.499, A.D. 1714-Dec-11 23:59:00.0000,-4.36E+09,-3.44E+10,-1.30E+10,3.28E-01,2.46E+00,1.00E+00,1.23E+05,3.70E+10,-2.67E+00
2347795.499, A.D. 1715-Dec-11 23:59:00.0000,-4.35E+09,-3.43E+10,-1.29E+10,3.29E-01,2.46E+00,1.00E+00,1.23E+05,3.69E+10,-2.68E+00
2348161.499, A.D. 1716-Dec-11 23:59:00.0000,-4.34E+09,-3.42E+10,-1.29E+10,3.29E-01,2.47E+00,1.00E+00,1.23E+05,3.68E+10,-2.68E+00
2348526.499, A.D. 1717-Dec-11 23:59:00.0000,-4.33E+09,-3.41E+10,-1.29E+10,3.30E-01,2.47E+00,1.00E+00,1.23E+05,3.67E+10,-2.68E+00
2348891.499, A.D. 1718-Dec-11 23:59:00.0000,-4.32E+09,-3.41E+10,-1.28E+10,3.30E-01,2.47E+00,1.01E+00,1.22E+05,3.66E+10,-2.69E+00
2349256.499, A.D. 1719-Dec-11 23:59:00.0000,-4.31E+09,-3.40E+10,-1.28E+10,3.30E-01,2.47E+00,1.01E+00,1.22E+05,3.66E+10,-2.69E+00
2349622.499, A.D. 1720-Dec-11 23:59:00.0000,-4.30E+09,-3.39E+10,-1.28E+10,3.31E-01,2.48E+00,1.01E+00,1.22E+05,3.65E+10,-2.69E+00
2349987.499, A.D. 1721-Dec-11 23:59:00.0000,-4.29E+09,-3.38E+10,-1.27E+10,3.31E-01,2.48E+00,1.01E+00,1.21E+05,3.64E+10,-2.70E+00
2350352.499, A.D. 1722-Dec-11 23:59:00.0000,-4.28E+09,-3.37E+10,-1.27E+10,3.31E-01,2.48E+00,1.01E+00,1.21E+05,3.63E+10,-2.70E+00
2350717.499, A.D. 1723-Dec-11 23:59:00.0000,-4.27E+09,-3.37E+10,-1.27E+10,3.32E-01,2.49E+00,1.01E+00,1.21E+05,3.62E+10,-2.70E+00
2351083.499, A.D. 1724-Dec-11 23:59:00.0000,-4.26E+09,-3.36E+10,-1.26E+10,3.32E-01,2.49E+00,1.01E+00,1.21E+05,3.61E+10,-2.71E+00
2351448.499, A.D. 1725-Dec-11 23:59:00.0000,-4.25E+09,-3.35E+10,-1.26E+10,3.33E-01,2.49E+00,1.01E+00,1.20E+05,3.60E+10,-2.71E+00
2351813.499, A.D. 1726-Dec-11 23:59:00.0000,-4.24E+09,-3.34E+10,-1.26E+10,3.33E-01,2.49E+00,1.01E+00,1.20E+05,3.60E+10,-2.71E+00
2352178.499, A.D. 1727-Dec-11 23:59:00.0000,-4.23E+09,-3.34E+10,-1.25E+10,3.33E-01,2.50E+00,1.02E+00,1.20E+05,3.59E+10,-2.72E+00
2352544.499, A.D. 1728-Dec-11 23:59:00.0000,-4.22E+09,-3.33E+10,-1.25E+10,3.34E-01,2.50E+00,1.02E+00,1.19E+05,3.58E+10,-2.72E+00
2352909.499, A.D. 1729-Dec-11 23:59:00.0000,-4.21E+09,-3.32E+10,-1.25E+10,3.34E-01,2.50E+00,1.02E+00,1.19E+05,3.57E+10,-2.72E+00
2353274.499, A.D. 1730-Dec-11 23:59:00.0000,-4.20E+09,-3.31E+10,-1.24E+10,3.34E-01,2.51E+00,1.02E+00,1.19E+05,3.56E+10,-2.73E+00
2353639.499, A.D. 1731-Dec-11 23:59:00.0000,-4.19E+09,-3.30E+10,-1.24E+10,3.35E-01,2.51E+00,1.02E+00,1.19E+05,3.55E+10,-2.73E+00
2354005.499, A.D. 1732-Dec-11 23:59:00.0000,-4.17E+09,-3.30E+10,-1.24E+10,3.35E-01,2.51E+00,1.02E+00,1.18E+05,3.54E+10,-2.73E+00
2354370.499, A.D. 1733-Dec-11 23:59:00.0000,-4.16E+09,-3.29E+10,-1.23E+10,3.36E-01,2.52E+00,1.02E+00,1.18E+05,3.54E+10,-2.74E+00
2354735.499, A.D. 1734-Dec-11 23:59:00.0000,-4.15E+09,-3.28E+10,-1.23E+10,3.36E-01,2.52E+00,1.02E+00,1.18E+05,3.53E+10,-2.74E+00
2355100.499, A.D. 1735-Dec-11 23:59:00.0000,-4.14E+09,-3.27E+10,-1.23E+10,3.36E-01,2.52E+00,1.02E+00,1.17E+05,3.52E+10,-2.74E+00
2355466.499, A.D. 1736-Dec-11 23:59:00.0000,-4.13E+09,-3.26E+10,-1.22E+10,3.37E-01,2.53E+00,1.03E+00,1.17E+05,3.51E+10,-2.75E+00
2355831.499, A.D. 1737-Dec-11 23:59:00.0000,-4.12E+09,-3.26E+10,-1.22E+10,3.37E-01,2.53E+00,1.03E+00,1.17E+05,3.50E+10,-2.75E+00
2356196.499, A.D. 1738-Dec-11 23:59:00.0000,-4.11E+09,-3.25E+10,-1.22E+10,3.38E-01,2.53E+00,1.03E+00,1.17E+05,3.49E+10,-2.75E+00
2356561.499, A.D. 1739-Dec-11 23:59:00.0000,-4.10E+09,-3.24E+10,-1.21E+10,3.38E-01,2.54E+00,1.03E+00,1.16E+05,3.48E+10,-2.76E+00
2356927.499, A.D. 1740-Dec-11 23:59:00.0000,-4.09E+09,-3.23E+10,-1.21E+10,3.38E-01,2.54E+00,1.03E+00,1.16E+05,3.48E+10,-2.76E+00
2357292.499, A.D. 1741-Dec-11 23:59:00.0000,-4.08E+09,-3.22E+10,-1.21E+10,3.39E-01,2.54E+00,1.03E+00,1.16E+05,3.47E+10,-2.76E+00
2357657.499, A.D. 1742-Dec-11 23:59:00.0000,-4.07E+09,-3.22E+10,-1.21E+10,3.39E-01,2.55E+00,1.03E+00,1.15E+05,3.46E+10,-2.77E+00
2358022.499, A.D. 1743-Dec-11 23:59:00.0000,-4.06E+09,-3.21E+10,-1.20E+10,3.40E-01,2.55E+00,1.03E+00,1.15E+05,3.45E+10,-2.77E+00
2358388.499, A.D. 1744-Dec-11 23:59:00.0000,-4.05E+09,-3.20E+10,-1.20E+10,3.40E-01,2.55E+00,1.04E+00,1.15E+05,3.44E+10,-2.77E+00
2358753.499, A.D. 1745-Dec-11 23:59:00.0000,-4.04E+09,-3.19E+10,-1.20E+10,3.41E-01,2.55E+00,1.04E+00,1.14E+05,3.43E+10,-2.78E+00
2359118.499, A.D. 1746-Dec-11 23:59:00.0000,-4.03E+09,-3.18E+10,-1.19E+10,3.41E-01,2.56E+00,1.04E+00,1.14E+05,3.42E+10,-2.78E+00
2359483.499, A.D. 1747-Dec-11 23:59:00.0000,-4.01E+09,-3.18E+10,-1.19E+10,3.41E-01,2.56E+00,1.04E+00,1.14E+05,3.41E+10,-2.78E+00
2359849.499, A.D. 1748-Dec-11 23:59:00.0000,-4.00E+09,-3.17E+10,-1.19E+10,3.42E-01,2.56E+00,1.04E+00,1.14E+05,3.41E+10,-2.79E+00
2360214.499, A.D. 1749-Dec-11 23:59:00.0000,-3.99E+09,-3.16E+10,-1.18E+10,3.42E-01,2.57E+00,1.04E+00,1.13E+05,3.40E+10,-2.79E+00
2360579.499, A.D. 1750-Dec-11 23:59:00.0000,-3.98E+09,-3.15E+10,-1.18E+10,3.43E-01,2.57E+00,1.04E+00,1.13E+05,3.39E+10,-2.80E+00
2360944.499, A.D. 1751-Dec-11 23:59:00.0000,-3.97E+09,-3.14E+10,-1.18E+10,3.43E-01,2.58E+00,1.04E+00,1.13E+05,3.38E+10,-2.80E+00
2361310.499, A.D. 1752-Dec-11 23:59:00.0000,-3.96E+09,-3.13E+10,-1.17E+10,3.44E-01,2.58E+00,1.05E+00,1.12E+05,3.37E+10,-2.80E+00
2361675.499, A.D. 1753-Dec-11 23:59:00.0000,-3.95E+09,-3.13E+10,-1.17E+10,3.44E-01,2.58E+00,1.05E+00,1.12E+05,3.36E+10,-2.81E+00
2362040.499, A.D. 1754-Dec-11 23:59:00.0000,-3.94E+09,-3.12E+10,-1.17E+10,3.44E-01,2.59E+00,1.05E+00,1.12E+05,3.35E+10,-2.81E+00
2362405.499, A.D. 1755-Dec-11 23:59:00.0000,-3.93E+09,-3.11E+10,-1.16E+10,3.45E-01,2.59E+00,1.05E+00,1.12E+05,3.34E+10,-2.81E+00
2362771.499, A.D. 1756-Dec-11 23:59:00.0000,-3.92E+09,-3.10E+10,-1.16E+10,3.45E-01,2.59E+00,1.05E+00,1.11E+05,3.33E+10,-2.82E+00
2363136.499, A.D. 1757-Dec-11 23:59:00.0000,-3.91E+09,-3.09E+10,-1.16E+10,3.46E-01,2.60E+00,1.05E+00,1.11E+05,3.33E+10,-2.82E+00
2363501.499, A.D. 1758-Dec-11 23:59:00.0000,-3.90E+09,-3.09E+10,-1.15E+10,3.46E-01,2.60E+00,1.05E+00,1.11E+05,3.32E+10,-2.82E+00
2363866.499, A.D. 1759-Dec-11 23:59:00.0000,-3.88E+09,-3.08E+10,-1.15E+10,3.47E-01,2.60E+00,1.05E+00,1.10E+05,3.31E+10,-2.83E+00
2364232.499, A.D. 1760-Dec-11 23:59:00.0000,-3.87E+09,-3.07E+10,-1.15E+10,3.47E-01,2.61E+00,1.06E+00,1.10E+05,3.30E+10,-2.83E+00
2364597.499, A.D. 1761-Dec-11 23:59:00.0000,-3.86E+09,-3.06E+10,-1.14E+10,3.48E-01,2.61E+00,1.06E+00,1.10E+05,3.29E+10,-2.84E+00
2364962.499, A.D. 1762-Dec-11 23:59:00.0000,-3.85E+09,-3.05E+10,-1.14E+10,3.48E-01,2.61E+00,1.06E+00,1.09E+05,3.28E+10,-2.84E+00
2365327.499, A.D. 1763-Dec-11 23:59:00.0000,-3.84E+09,-3.04E+10,-1.14E+10,3.48E-01,2.62E+00,1.06E+00,1.09E+05,3.27E+10,-2.84E+00
2365693.499, A.D. 1764-Dec-11 23:59:00.0000,-3.83E+09,-3.04E+10,-1.13E+10,3.49E-01,2.62E+00,1.06E+00,1.09E+05,3.26E+10,-2.85E+00
2366058.499, A.D. 1765-Dec-11 23:59:00.0000,-3.82E+09,-3.03E+10,-1.13E+10,3.49E-01,2.62E+00,1.06E+00,1.09E+05,3.25E+10,-2.85E+00
2366423.499, A.D. 1766-Dec-11 23:59:00.0000,-3.81E+09,-3.02E+10,-1.13E+10,3.50E-01,2.63E+00,1.06E+00,1.08E+05,3.25E+10,-2.86E+00
2366788.499, A.D. 1767-Dec-11 23:59:00.0000,-3.80E+09,-3.01E+10,-1.12E+10,3.50E-01,2.63E+00,1.07E+00,1.08E+05,3.24E+10,-2.86E+00
2367154.499, A.D. 1768-Dec-11 23:59:00.0000,-3.79E+09,-3.00E+10,-1.12E+10,3.51E-01,2.64E+00,1.07E+00,1.08E+05,3.23E+10,-2.86E+00
2367519.499, A.D. 1769-Dec-11 23:59:00.0000,-3.77E+09,-2.99E+10,-1.12E+10,3.51E-01,2.64E+00,1.07E+00,1.07E+05,3.22E+10,-2.87E+00
2367884.499, A.D. 1770-Dec-11 23:59:00.0000,-3.76E+09,-2.99E+10,-1.11E+10,3.52E-01,2.64E+00,1.07E+00,1.07E+05,3.21E+10,-2.87E+00
2368249.499, A.D. 1771-Dec-11 23:59:00.0000,-3.75E+09,-2.98E+10,-1.11E+10,3.52E-01,2.65E+00,1.07E+00,1.07E+05,3.20E+10,-2.88E+00
2368615.499, A.D. 1772-Dec-11 23:59:00.0000,-3.74E+09,-2.97E+10,-1.11E+10,3.53E-01,2.65E+00,1.07E+00,1.06E+05,3.19E+10,-2.88E+00
2368980.499, A.D. 1773-Dec-11 23:59:00.0000,-3.73E+09,-2.96E+10,-1.10E+10,3.53E-01,2.65E+00,1.07E+00,1.06E+05,3.18E+10,-2.88E+00
2369345.499, A.D. 1774-Dec-11 23:59:00.0000,-3.72E+09,-2.95E+10,-1.10E+10,3.54E-01,2.66E+00,1.08E+00,1.06E+05,3.17E+10,-2.89E+00
2369710.499, A.D. 1775-Dec-11 23:59:00.0000,-3.71E+09,-2.94E+10,-1.10E+10,3.54E-01,2.66E+00,1.08E+00,1.06E+05,3.16E+10,-2.89E+00
2370076.499, A.D. 1776-Dec-11 23:59:00.0000,-3.70E+09,-2.94E+10,-1.09E+10,3.55E-01,2.67E+00,1.08E+00,1.05E+05,3.15E+10,-2.90E+00
2370441.499, A.D. 1777-Dec-11 23:59:00.0000,-3.69E+09,-2.93E+10,-1.09E+10,3.55E-01,2.67E+00,1.08E+00,1.05E+05,3.15E+10,-2.90E+00
2370806.499, A.D. 1778-Dec-11 23:59:00.0000,-3.67E+09,-2.92E+10,-1.09E+10,3.56E-01,2.67E+00,1.08E+00,1.05E+05,3.14E+10,-2.91E+00
2371171.499, A.D. 1779-Dec-11 23:59:00.0000,-3.66E+09,-2.91E+10,-1.08E+10,3.56E-01,2.68E+00,1.08E+00,1.04E+05,3.13E+10,-2.91E+00
2371537.499, A.D. 1780-Dec-11 23:59:00.0000,-3.65E+09,-2.90E+10,-1.08E+10,3.57E-01,2.68E+00,1.08E+00,1.04E+05,3.12E+10,-2.91E+00
2371902.499, A.D. 1781-Dec-11 23:59:00.0000,-3.64E+09,-2.89E+10,-1.07E+10,3.57E-01,2.69E+00,1.09E+00,1.04E+05,3.11E+10,-2.92E+00
2372267.499, A.D. 1782-Dec-11 23:59:00.0000,-3.63E+09,-2.89E+10,-1.07E+10,3.58E-01,2.69E+00,1.09E+00,1.03E+05,3.10E+10,-2.92E+00
2372632.499, A.D. 1783-Dec-11 23:59:00.0000,-3.62E+09,-2.88E+10,-1.07E+10,3.58E-01,2.69E+00,1.09E+00,1.03E+05,3.09E+10,-2.93E+00
2372998.499, A.D. 1784-Dec-11 23:59:00.0000,-3.61E+09,-2.87E+10,-1.06E+10,3.59E-01,2.70E+00,1.09E+00,1.03E+05,3.08E+10,-2.93E+00
2373363.499, A.D. 1785-Dec-11 23:59:00.0000,-3.60E+09,-2.86E+10,-1.06E+10,3.59E-01,2.70E+00,1.09E+00,1.02E+05,3.07E+10,-2.94E+00
2373728.499, A.D. 1786-Dec-11 23:59:00.0000,-3.58E+09,-2.85E+10,-1.06E+10,3.60E-01,2.71E+00,1.09E+00,1.02E+05,3.06E+10,-2.94E+00
2374093.499, A.D. 1787-Dec-11 23:59:00.0000,-3.57E+09,-2.84E+10,-1.05E+10,3.60E-01,2.71E+00,1.09E+00,1.02E+05,3.05E+10,-2.94E+00
2374459.499, A.D. 1788-Dec-11 23:59:00.0000,-3.56E+09,-2.83E+10,-1.05E+10,3.61E-01,2.72E+00,1.10E+00,1.02E+05,3.04E+10,-2.95E+00
2374824.499, A.D. 1789-Dec-11 23:59:00.0000,-3.55E+09,-2.83E+10,-1.05E+10,3.61E-01,2.72E+00,1.10E+00,1.01E+05,3.03E+10,-2.95E+00
2375189.499, A.D. 1790-Dec-11 23:59:00.0000,-3.54E+09,-2.82E+10,-1.04E+10,3.62E-01,2.72E+00,1.10E+00,1.01E+05,3.03E+10,-2.96E+00
2375554.499, A.D. 1791-Dec-11 23:59:00.0000,-3.53E+09,-2.81E+10,-1.04E+10,3.62E-01,2.73E+00,1.10E+00,1.01E+05,3.02E+10,-2.96E+00
2375920.499, A.D. 1792-Dec-11 23:59:00.0000,-3.52E+09,-2.80E+10,-1.04E+10,3.63E-01,2.73E+00,1.10E+00,1.00E+05,3.01E+10,-2.97E+00
2376285.499, A.D. 1793-Dec-11 23:59:00.0000,-3.50E+09,-2.79E+10,-1.03E+10,3.63E-01,2.74E+00,1.10E+00,1.00E+05,3.00E+10,-2.97E+00
2376650.499, A.D. 1794-Dec-11 23:59:00.0000,-3.49E+09,-2.78E+10,-1.03E+10,3.64E-01,2.74E+00,1.11E+00,9.97E+04,2.99E+10,-2.98E+00
2377015.499, A.D. 1795-Dec-11 23:59:00.0000,-3.48E+09,-2.77E+10,-1.03E+10,3.65E-01,2.75E+00,1.11E+00,9.93E+04,2.98E+10,-2.98E+00
2377381.499, A.D. 1796-Dec-11 23:59:00.0000,-3.47E+09,-2.77E+10,-1.02E+10,3.65E-01,2.75E+00,1.11E+00,9.90E+04,2.97E+10,-2.99E+00
2377746.499, A.D. 1797-Dec-11 23:59:00.0000,-3.46E+09,-2.76E+10,-1.02E+10,3.66E-01,2.75E+00,1.11E+00,9.87E+04,2.96E+10,-2.99E+00
2378111.499, A.D. 1798-Dec-11 23:59:00.0000,-3.45E+09,-2.75E+10,-1.02E+10,3.66E-01,2.76E+00,1.11E+00,9.84E+04,2.95E+10,-3.00E+00
2378476.499, A.D. 1799-Dec-11 23:59:00.0000,-3.43E+09,-2.74E+10,-1.01E+10,3.67E-01,2.76E+00,1.11E+00,9.81E+04,2.94E+10,-3.00E+00
2378841.499, A.D. 1800-Dec-11 23:59:00.0000,-3.42E+09,-2.73E+10,-1.01E+10,3.67E-01,2.77E+00,1.12E+00,9.78E+04,2.93E+10,-3.01E+00
2379206.499, A.D. 1801-Dec-11 23:59:00.0000,-3.41E+09,-2.72E+10,-1.01E+10,3.68E-01,2.77E+00,1.12E+00,9.75E+04,2.92E+10,-3.01E+00
2379571.499, A.D. 1802-Dec-11 23:59:00.0000,-3.40E+09,-2.71E+10,-1.00E+10,3.68E-01,2.78E+00,1.12E+00,9.71E+04,2.91E+10,-3.02E+00
2379936.499, A.D. 1803-Dec-11 23:59:00.0000,-3.39E+09,-2.70E+10,-9.98E+09,3.69E-01,2.78E+00,1.12E+00,9.68E+04,2.90E+10,-3.02E+00
2380302.499, A.D. 1804-Dec-11 23:59:00.0000,-3.38E+09,-2.70E+10,-9.95E+09,3.70E-01,2.79E+00,1.12E+00,9.65E+04,2.89E+10,-3.03E+00
2380667.499, A.D. 1805-Dec-11 23:59:00.0000,-3.36E+09,-2.69E+10,-9.91E+09,3.70E-01,2.79E+00,1.12E+00,9.62E+04,2.88E+10,-3.03E+00
2381032.499, A.D. 1806-Dec-11 23:59:00.0000,-3.35E+09,-2.68E+10,-9.88E+09,3.71E-01,2.80E+00,1.13E+00,9.59E+04,2.87E+10,-3.04E+00
2381397.499, A.D. 1807-Dec-11 23:59:00.0000,-3.34E+09,-2.67E+10,-9.84E+09,3.71E-01,2.80E+00,1.13E+00,9.55E+04,2.86E+10,-3.04E+00
2381763.499, A.D. 1808-Dec-11 23:59:00.0000,-3.33E+09,-2.66E+10,-9.81E+09,3.72E-01,2.81E+00,1.13E+00,9.52E+04,2.85E+10,-3.05E+00
2382128.499, A.D. 1809-Dec-11 23:59:00.0000,-3.32E+09,-2.65E+10,-9.77E+09,3.73E-01,2.81E+00,1.13E+00,9.49E+04,2.85E+10,-3.05E+00
2382493.499, A.D. 1810-Dec-11 23:59:00.0000,-3.31E+09,-2.64E+10,-9.74E+09,3.73E-01,2.81E+00,1.13E+00,9.46E+04,2.84E+10,-3.06E+00
2382858.499, A.D. 1811-Dec-11 23:59:00.0000,-3.29E+09,-2.63E+10,-9.70E+09,3.74E-01,2.82E+00,1.13E+00,9.43E+04,2.83E+10,-3.06E+00
2383224.499, A.D. 1812-Dec-11 23:59:00.0000,-3.28E+09,-2.62E+10,-9.66E+09,3.74E-01,2.82E+00,1.14E+00,9.39E+04,2.82E+10,-3.07E+00
2383589.499, A.D. 1813-Dec-11 23:59:00.0000,-3.27E+09,-2.62E+10,-9.63E+09,3.75E-01,2.83E+00,1.14E+00,9.36E+04,2.81E+10,-3.07E+00
2383954.499, A.D. 1814-Dec-11 23:59:00.0000,-3.26E+09,-2.61E+10,-9.59E+09,3.76E-01,2.83E+00,1.14E+00,9.33E+04,2.80E+10,-3.08E+00
2384319.499, A.D. 1815-Dec-11 23:59:00.0000,-3.25E+09,-2.60E+10,-9.56E+09,3.76E-01,2.84E+00,1.14E+00,9.30E+04,2.79E+10,-3.08E+00
2384685.499, A.D. 1816-Dec-11 23:59:00.0000,-3.24E+09,-2.59E+10,-9.52E+09,3.77E-01,2.84E+00,1.14E+00,9.26E+04,2.78E+10,-3.09E+00
2385050.499, A.D. 1817-Dec-11 23:59:00.0000,-3.22E+09,-2.58E+10,-9.48E+09,3.78E-01,2.85E+00,1.15E+00,9.23E+04,2.77E+10,-3.09E+00
2385415.499, A.D. 1818-Dec-11 23:59:00.0000,-3.21E+09,-2.57E+10,-9.45E+09,3.78E-01,2.85E+00,1.15E+00,9.20E+04,2.76E+10,-3.10E+00
2385780.499, A.D. 1819-Dec-11 23:59:00.0000,-3.20E+09,-2.56E+10,-9.41E+09,3.79E-01,2.86E+00,1.15E+00,9.17E+04,2.75E+10,-3.10E+00
2386146.499, A.D. 1820-Dec-11 23:59:00.0000,-3.19E+09,-2.55E+10,-9.37E+09,3.80E-01,2.87E+00,1.15E+00,9.13E+04,2.74E+10,-3.11E+00
2386511.499, A.D. 1821-Dec-11 23:59:00.0000,-3.18E+09,-2.54E+10,-9.34E+09,3.80E-01,2.87E+00,1.15E+00,9.10E+04,2.73E+10,-3.12E+00
2386876.499, A.D. 1822-Dec-11 23:59:00.0000,-3.16E+09,-2.53E+10,-9.30E+09,3.81E-01,2.88E+00,1.16E+00,9.07E+04,2.72E+10,-3.12E+00
2387241.499, A.D. 1823-Dec-11 23:59:00.0000,-3.15E+09,-2.53E+10,-9.27E+09,3.82E-01,2.88E+00,1.16E+00,9.04E+04,2.71E+10,-3.13E+00
2387607.499, A.D. 1824-Dec-11 23:59:00.0000,-3.14E+09,-2.52E+10,-9.23E+09,3.82E-01,2.89E+00,1.16E+00,9.00E+04,2.70E+10,-3.13E+00
2387972.499, A.D. 1825-Dec-11 23:59:00.0000,-3.13E+09,-2.51E+10,-9.19E+09,3.83E-01,2.89E+00,1.16E+00,8.97E+04,2.69E+10,-3.14E+00
2388337.499, A.D. 1826-Dec-11 23:59:00.0000,-3.12E+09,-2.50E+10,-9.16E+09,3.84E-01,2.90E+00,1.16E+00,8.94E+04,2.68E+10,-3.14E+00
2388702.499, A.D. 1827-Dec-11 23:59:00.0000,-3.10E+09,-2.49E+10,-9.12E+09,3.84E-01,2.90E+00,1.17E+00,8.90E+04,2.67E+10,-3.15E+00
2389068.499, A.D. 1828-Dec-11 23:59:00.0000,-3.09E+09,-2.48E+10,-9.08E+09,3.85E-01,2.91E+00,1.17E+00,8.87E+04,2.66E+10,-3.16E+00
2389433.499, A.D. 1829-Dec-11 23:59:00.0000,-3.08E+09,-2.47E+10,-9.05E+09,3.86E-01,2.91E+00,1.17E+00,8.84E+04,2.65E+10,-3.16E+00
2389798.499, A.D. 1830-Dec-11 23:59:00.0000,-3.07E+09,-2.46E+10,-9.01E+09,3.86E-01,2.92E+00,1.17E+00,8.80E+04,2.64E+10,-3.17E+00
2390163.499, A.D. 1831-Dec-11 23:59:00.0000,-3.05E+09,-2.45E+10,-8.97E+09,3.87E-01,2.92E+00,1.17E+00,8.77E+04,2.63E+10,-3.17E+00
2390529.499, A.D. 1832-Dec-11 23:59:00.0000,-3.04E+09,-2.44E+10,-8.93E+09,3.88E-01,2.93E+00,1.18E+00,8.74E+04,2.62E+10,-3.18E+00
2390894.499, A.D. 1833-Dec-11 23:59:00.0000,-3.03E+09,-2.43E+10,-8.90E+09,3.88E-01,2.94E+00,1.18E+00,8.70E+04,2.61E+10,-3.19E+00
2391259.499, A.D. 1834-Dec-11 23:59:00.0000,-3.02E+09,-2.42E+10,-8.86E+09,3.89E-01,2.94E+00,1.18E+00,8.67E+04,2.60E+10,-3.19E+00
2391624.499, A.D. 1835-Dec-11 23:59:00.0000,-3.01E+09,-2.42E+10,-8.82E+09,3.90E-01,2.95E+00,1.18E+00,8.64E+04,2.59E+10,-3.20E+00
2391990.499, A.D. 1836-Dec-11 23:59:00.0000,-2.99E+09,-2.41E+10,-8.79E+09,3.91E-01,2.95E+00,1.18E+00,8.60E+04,2.58E+10,-3.20E+00
2392355.499, A.D. 1837-Dec-11 23:59:00.0000,-2.98E+09,-2.40E+10,-8.75E+09,3.91E-01,2.96E+00,1.19E+00,8.57E+04,2.57E+10,-3.21E+00
2392720.499, A.D. 1838-Dec-11 23:59:00.0000,-2.97E+09,-2.39E+10,-8.71E+09,3.92E-01,2.97E+00,1.19E+00,8.53E+04,2.56E+10,-3.22E+00
2393085.499, A.D. 1839-Dec-11 23:59:00.0000,-2.96E+09,-2.38E+10,-8.67E+09,3.93E-01,2.97E+00,1.19E+00,8.50E+04,2.55E+10,-3.22E+00
